order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
397,2025-09-14 06:18:18,69,17,3,356.86,15.0,Failed,0
398,2025-09-14 06:22:12,295,18,0,100.04,10.0,Paid,1
399,2025-09-14 06:34:04,224,5,3,710.05,10.0,Paid,1
400,2025-09-14 06:45:14,163,6,0,726.12,5.0,Paid,0
401,2025-09-14 07:10:11,51,2,1,31.35,10.0,Paid,0
402,2025-09-14 07:13:07,144,7,7,358.93,5.0,Refunded,1
403,2025-09-14 07:21:46,298,18,1,682.54,5.0,Refunded,0
404,2025-09-14 07:24:55,272,11,0,171.57,10.0,Paid,1
405,2025-09-14 07:26:49,13,7,3,296.24,20.0,Refunded,1
406,2025-09-14 07:29:06,255,5,4,608.27,20.0,Paid,1
407,2025-09-14 07:29:20,10,13,3,280.99,20.0,Failed,0
408,2025-09-14 07:32:45,77,6,4,124.47,0.0,Paid,1
409,2025-09-14 07:33:05,161,3,2,377.31,15.0,Refunded,0
410,2025-09-14 07:43:16,34,8,1,103.13,15.0,Failed,1
411,2025-09-14 07:48:55,235,17,4,158.64,15.0,Failed,1
412,2025-09-14 07:53:27,170,12,3,365.37,5.0,Paid,0
413,2025-09-14 07:54:31,72,3,3,362.55,10.0,Paid,1
414,2025-09-14 07:54:49,26,18,2,775.97,0.0,Failed,0
415,2025-09-14 08:03:02,286,13,3,374.44,10.0,Refunded,1
416,2025-09-14 08:04:55,177,14,3,477.33,10.0,Refunded,0
417,2025-09-14 08:07:56,110,8,2,444.73,15.0,Refunded,1
418,2025-09-14 08:10:10,285,18,1,724.29,0.0,Paid,0
419,2025-09-14 08:24:56,245,14,2,684.75,10.0,Refunded,0
420,2025-09-14 08:26:16,46,13,3,99.26,5.0,Paid,0
421,2025-09-14 08:30:06,226,14,0,592.75,5.0,Paid,1
422,2025-09-14 08:34:33,285,15,0,651.86,10.0,Paid,1
423,2025-09-14 08:43:02,27,4,2,714.59,5.0,Failed,1
424,2025-09-14 08:43:25,39,10,2,588.33,5.0,Failed,0
425,2025-09-14 08:56:02,258,17,3,38.86,15.0,Failed,0
426,2025-09-14 09:06:31,170,2,4,307.68,20.0,Failed,0
427,2025-09-14 09:07:17,25,5,1,353.52,,Paid,0
428,2025-09-14 09:08:51,145,6,2,212.73,10.0,Refunded,0
429,2025-09-14 09:15:24,241,11,2,481.86,5.0,Failed,1
430,2025-09-14 09:18:25,32,8,0,664.7,0.0,Paid,1
431,2025-09-14 09:21:21,187,3,2,71.92,15.0,Failed,0
432,2025-09-14 09:22:25,75,10,4,50.67,0.0,Failed,1
433,2025-09-14 09:31:24,265,18,1,49.09,10.0,Failed,0
434,2025-09-14 09:33:28,276,5,0,399.88,5.0,Refunded,0
435,2025-09-14 09:40:39,257,12,5,634.83,15.0,Refunded,1
436,2025-09-14 09:42:49,75,2,1,43.07,15.0,Refunded,1
437,2025-09-14 09:49:56,101,3,1,491.35,5.0,Refunded,0
438,2025-09-14 10:16:35,59,14,2,580.41,10.0,Failed,0
439,2025-09-14 10:22:18,183,8,1,716.07,5.0,Refunded,0
440,2025-09-14 10:26:34,269,3,1,647.16,5.0,Refunded,1
441,2025-09-14 10:35:54,57,9,1,707.24,5.0,Paid,1
442,2025-09-14 10:49:11,213,5,2,49.92,10.0,Refunded,0
443,2025-09-14 10:52:01,190,6,1,620.76,5.0,Paid,1
444,2025-09-14 11:00:40,138,1,2,372.56,10.0,Paid,1
445,not_a_time,278,11,0,667.43,5.0,Failed,1
446,2025-09-14 11:07:05,176,5,1,346.36,15.0,Paid,1
447,2025-09-14 11:08:07,227,1,1,293.37,15.0,Failed,1
448,2025-09-14 11:16:09,107,16,1,472.54,10.0,Paid,1
449,2025-09-14 11:29:48,147,15,1,626.86,5.0,Failed,0
450,2025-09-14 11:32:18,279,15,2,110.08,5.0,Paid,1
451,2025-09-14 11:34:22,96,16,3,66.84,20.0,Failed,0
452,2025-09-14 11:34:46,87,10,3,393.82,5.0,Refunded,1
453,2025-09-14 11:50:18,114,11,2,700.81,10.0,Failed,1
454,2025-09-14 11:51:35,173,18,3,324.82,0.0,Failed,1
455,2025-09-14 12:02:34,201,14,1,86.9,5.0,Paid,0
456,2025-09-14 12:08:24,222,7,5,290.39,5.0,Failed,1
457,2025-09-14 12:08:26,110,9,3,418.57,20.0,Paid,0
458,2025-09-14 12:12:59,45,4,1,604.26,15.0,Paid,1
459,2025-09-14 12:15:27,131,15,2,471.07,5.0,Paid,0
460,2025-09-14 12:28:34,281,10,3,481.29,15.0,Failed,1
461,2025-09-14 12:43:31,72,18,4,362.55,10.0,Paid,1
462,2025-09-14 12:48:16,32,2,4,598.23,10.0,Failed,0
463,2025-09-14 12:51:17,297,5,1,130.64,15.0,Paid,1
464,2025-09-14 13:08:01,120,1,2,493.92,5.0,Refunded,0
465,2025-09-14 13:14:23,64,14,2,557.8,15.0,Paid,1
466,2025-09-14 13:15:25,194,1,3,209.53,10.0,Paid,0
467,2025-09-14 13:21:00,163,12,2,726.12,5.0,Failed,0
468,2025-09-14 13:26:19,38,2,1,511.58,10.0,Failed,0
469,2025-09-14 13:29:46,211,1,2,508.28,20.0,Refunded,1
470,2025-09-14 13:31:46,15,12,0,454.11,5.0,Paid,0
471,2025-09-14 13:32:20,111,16,1,476.56,10.0,Failed,0
472,2025-09-14 13:39:04,39,13,2,557.37,10.0,Failed,0
473,2025-09-14 13:40:52,162,4,2,531.56,0.0,Refunded,0
474,2025-09-14 13:46:02,246,6,2,332.97,10.0,Refunded,0
475,2025-09-14 13:47:51,118,11,2,164.24,0.0,Refunded,0
476,2025-09-14 14:04:00,155,1,1,606.29,5.0,Refunded,1
477,2025-09-14 14:09:23,39,9,2,557.37,10.0,Paid,0
478,2025-09-14 14:10:30,269,11,1,681.22,0.0,Refunded,0
479,2025-09-14 14:12:49,50,9,1,28.58,5.0,Paid,0
480,2025-09-14 14:14:55,134,9,1,504.58,10.0,Paid,1
481,2025-09-14 14:16:29,207,10,3,760.98,0.0,Refunded,0
482,2025-09-14 14:17:45,168,8,2,46.34,0.0,Refunded,0
483,2025-09-14 14:23:43,179,7,5,26.3,15.0,Refunded,0
484,2025-09-14 14:29:03,277,15,4,423.71,5.0,Refunded,0
485,2025-09-14 14:42:22,50,18,1,28.58,5.0,Failed,1
486,2025-09-14 14:52:07,269,13,2,544.98,20.0,Paid,1
487,2025-09-14 14:54:09,80,12,3,158.18,20.0,Paid,1
488,2025-09-14 14:57:47,43,10,2,255.68,0.0,Refunded,0
489,2025-09-14 15:02:11,213,11,2,52.7,5.0,Paid,1
490,2025-09-14 15:06:24,124,2,1,296.03,15.0,Refunded,0
491,2025-09-14 15:13:13,19,9,0,200.51,20.0,Refunded,0
492,2025-09-14 15:18:01,123,2,0,19.99,10.0,Refunded,0
493,2025-09-14 15:25:46,274,13,4,79.77,20.0,Failed,1
494,2025-09-14 15:35:40,218,1,1,72.62,5.0,Refunded,0
495,2025-09-14 15:37:36,255,1,2,722.32,,Failed,0
496,2025-09-14 15:37:53,258,3,0,43.43,5.0,Refunded,0
497,2025-09-14 15:43:48,61,17,2,550.7,15.0,Failed,1
498,2025-09-14 15:44:04,205,17,2,580.2,20.0,Failed,0
499,2025-09-14 15:51:27,209,2,1,229.56,5.0,Paid,0
500,2025-09-14 16:11:35,271,11,4,725.52,5.0,Paid,0
501,2025-09-14 16:13:31,288,11,2,656.71,5.0,Paid,1
502,2025-09-14 16:13:59,204,1,4,317.47,0.0,Paid,0
503,2025-09-14 16:30:29,165,5,1,273.18,20.0,Refunded,0
504,2025-09-14 16:37:55,179,7,1,29.39,5.0,Refunded,0
505,2025-09-14 16:38:36,279,18,5,110.08,5.0,Paid,1
506,2025-09-14 16:41:02,206,16,1,209.81,20.0,Refunded,1
507,2025-09-14 16:44:23,130,9,2,460.35,0.0,Paid,0
508,2025-09-14 16:48:32,30,1,2,41.16,10.0,Paid,0
509,2025-09-14 16:49:27,277,1,0,401.41,10.0,Refunded,1
510,2025-09-14 16:52:13,62,5,2,261.22,0.0,Failed,1
511,2025-09-14 17:02:47,12,9,2,204.67,15.0,Paid,1
512,2025-09-14 17:10:25,275,6,2,336.83,20.0,Paid,0
513,not_a_time,154,5,0,355.2,15.0,Paid,0
514,2025-09-14 17:25:30,68,9,1,679.41,10.0,Failed,0
515,not_a_time,102,13,2,110.15,20.0,Refunded,1
516,2025-09-14 17:36:57,196,12,4,673.62,15.0,Paid,1
517,2025-09-14 17:47:39,237,3,2,35.28,20.0,Failed,1
518,2025-09-14 17:50:41,232,10,5,539.44,10.0,Failed,1
519,2025-09-14 17:59:46,33,13,0,231.94,0.0,Paid,0
520,not_a_time,72,7,1,362.55,10.0,Failed,0
521,2025-09-14 18:05:32,41,18,1,588.07,15.0,Paid,1
522,2025-09-14 18:13:20,65,8,3,12.39,20.0,Paid,1
523,2025-09-14 18:23:03,16,1,4,440.96,10.0,Paid,1
524,2025-09-14 18:39:32,237,16,0,37.48,15.0,Failed,1
525,2025-09-14 18:40:15,131,14,3,421.48,15.0,Paid,0
526,2025-09-14 18:40:23,140,7,1,536.32,5.0,Paid,1
527,2025-09-14 18:57:59,116,1,1,606.0,5.0,Failed,0
528,2025-09-14 19:00:41,217,3,2,423.63,15.0,Paid,0
529,2025-09-14 19:01:36,67,2,0,94.22,10.0,Paid,1
530,2025-09-14 19:03:36,185,12,1,131.74,20.0,Refunded,1
531,2025-09-14 19:06:13,247,4,3,206.22,10.0,Failed,1
532,2025-09-14 19:08:58,32,4,3,598.23,10.0,Failed,1
533,2025-09-14 19:26:09,12,10,4,228.75,5.0,Refunded,1
534,2025-09-14 19:34:57,50,16,2,24.06,20.0,Failed,1
535,2025-09-14 19:37:52,188,15,3,52.99,20.0,Paid,0
536,2025-09-14 19:39:02,125,15,2,694.13,10.0,Failed,0
537,2025-09-14 19:44:18,261,14,2,407.46,15.0,Refunded,1
538,2025-09-14 19:47:56,187,14,1,76.15,10.0,Failed,1
539,2025-09-14 19:57:43,171,12,0,338.62,15.0,Paid,0
540,2025-09-14 19:58:34,77,5,1,124.47,0.0,Refunded,1
541,2025-09-14 20:13:04,67,8,2,83.75,20.0,Refunded,0
542,2025-09-14 20:13:21,255,4,2,760.34,0.0,Failed,0
543,2025-09-14 20:15:48,154,12,2,396.99,5.0,Paid,1
544,2025-09-14 20:27:08,204,15,2,317.47,0.0,Paid,1
545,2025-09-14 20:27:41,209,1,0,193.31,20.0,Paid,0
546,2025-09-14 20:31:53,89,5,1,500.26,10.0,Refunded,1
547,2025-09-14 20:34:15,246,11,1,369.97,0.0,Failed,1
548,2025-09-14 20:38:06,240,9,2,659.39,15.0,Failed,1
549,2025-09-14 20:42:13,115,10,2,643.25,10.0,Failed,0
550,2025-09-14 20:44:23,40,2,0,234.55,20.0,Refunded,1
551,2025-09-14 20:53:59,172,4,2,139.49,5.0,Refunded,0
552,2025-09-14 21:00:39,277,6,3,401.41,10.0,Refunded,0
553,2025-09-14 21:01:37,294,14,1,62.94,10.0,Failed,0
554,2025-09-14 21:01:48,96,9,2,83.55,0.0,Paid,1
555,2025-09-14 21:06:07,227,15,1,345.14,0.0,Failed,0
556,2025-09-14 21:09:21,34,1,4,97.06,20.0,Refunded,0
557,2025-09-14 21:11:14,36,3,3,620.07,0.0,Failed,0
558,2025-09-14 21:18:06,245,18,2,684.75,10.0,Failed,0
559,2025-09-14 21:20:34,182,8,2,372.02,0.0,Failed,0
560,2025-09-14 21:22:34,134,15,0,532.61,5.0,Paid,0
561,2025-09-14 21:22:52,102,14,2,123.92,10.0,Paid,0
562,2025-09-14 21:24:49,6,7,3,24.95,5.0,Paid,0
563,2025-09-14 21:28:24,5,2,5,387.9,20.0,Paid,1
564,2025-09-14 21:32:41,195,3,4,602.99,0.0,Failed,1
565,not_a_time,86,13,1,518.02,5.0,Refunded,1
566,2025-09-14 21:35:06,71,9,4,616.26,20.0,Refunded,0
567,2025-09-14 21:38:05,69,8,1,335.87,20.0,Paid,0
568,2025-09-14 21:40:41,182,6,2,334.82,10.0,Refunded,0
569,2025-09-14 21:41:09,149,1,2,556.46,10.0,Paid,0
570,2025-09-14 21:48:30,52,10,1,219.59,15.0,Refunded,0
571,2025-09-14 21:49:20,218,17,2,68.8,10.0,Paid,1
572,2025-09-14 21:50:01,113,6,1,175.61,20.0,Paid,1
573,2025-09-14 21:57:53,271,12,1,687.33,10.0,Refunded,0
574,2025-09-14 22:12:19,194,12,6,221.17,5.0,Failed,0
575,2025-09-14 22:14:19,296,2,1,113.69,5.0,Failed,0
576,2025-09-14 22:38:55,98,17,2,236.16,15.0,Refunded,0
577,2025-09-14 22:39:43,289,7,4,100.95,20.0,Failed,1
578,2025-09-14 22:40:04,27,11,0,601.76,20.0,Paid,0
579,2025-09-14 22:42:27,73,3,3,199.77,,Refunded,0
580,2025-09-14 22:51:58,277,2,3,423.71,5.0,Paid,1
581,2025-09-14 22:54:15,237,14,4,35.28,20.0,Failed,0
582,2025-09-14 23:04:01,278,14,4,562.05,20.0,Paid,1
583,2025-09-14 23:12:18,129,15,4,712.08,5.0,Refunded,0
584,2025-09-14 23:13:30,263,11,0,605.05,10.0,Failed,1
585,2025-09-14 23:23:03,189,11,1,541.96,20.0,Failed,1
586,2025-09-14 23:24:00,81,14,1,270.5,10.0,Failed,1
587,2025-09-14 23:39:54,153,5,6,554.43,5.0,Failed,1
588,2025-09-14 23:41:54,81,6,2,240.44,20.0,Failed,0
589,2025-09-14 23:52:07,226,12,3,499.16,20.0,Paid,1
590,2025-09-14 23:52:28,207,13,5,722.93,5.0,Refunded,0
591,2025-09-14 23:55:18,173,2,1,292.34,10.0,Failed,0
592,2025-09-14 23:59:57,32,5,6,565.0,15.0,Paid,0
593,2025-09-15 00:01:27,235,16,4,167.98,10.0,Failed,0
594,2025-09-15 00:09:30,229,1,2,17.07,10.0,Paid,1
595,2025-09-15 00:09:56,14,16,3,150.97,10.0,Paid,1
596,2025-09-15 00:13:58,122,10,3,622.83,15.0,Refunded,1
597,2025-09-15 00:19:52,300,4,3,161.91,0.0,Paid,0
598,2025-09-15 00:21:55,96,7,4,83.55,0.0,Refunded,1
599,2025-09-15 00:46:15,132,8,0,102.57,15.0,Paid,1
600,2025-09-15 00:46:24,82,18,3,408.39,20.0,Failed,0
601,2025-09-15 00:51:18,143,8,3,373.47,20.0,Refunded,0
602,2025-09-15 00:51:23,286,17,2,353.64,15.0,Paid,1
603,2025-09-15 00:52:17,42,16,3,217.13,20.0,Refunded,1
604,2025-09-15 00:58:29,137,7,4,694.99,0.0,Failed,1
605,2025-09-15 01:01:19,101,7,1,413.77,20.0,Failed,0
606,2025-09-15 01:02:19,116,15,1,510.32,20.0,Paid,1
607,2025-09-15 01:19:27,272,16,1,181.1,5.0,Paid,0
608,2025-09-15 01:23:41,57,13,0,744.46,0.0,Paid,0
609,2025-09-15 01:24:21,72,6,1,362.55,10.0,Refunded,0
610,2025-09-15 01:40:21,60,16,3,679.36,5.0,Failed,1
611,2025-09-15 01:40:32,166,13,1,291.22,0.0,Paid,0
612,2025-09-15 01:49:42,255,1,4,608.27,20.0,Failed,1
613,2025-09-15 01:50:22,84,18,2,250.25,5.0,Paid,1
614,2025-09-15 01:50:23,133,2,5,667.96,5.0,Refunded,0
615,2025-09-15 02:08:45,178,12,4,65.75,0.0,Refunded,1
616,not_a_time,293,11,2,408.31,20.0,Paid,1
617,2025-09-15 02:25:57,54,11,3,267.36,20.0,Paid,0
618,2025-09-15 02:33:20,173,1,3,259.86,20.0,Refunded,1
619,2025-09-15 02:43:09,110,11,50,470.89,10.0,Refunded,0
620,2025-09-15 02:43:24,194,7,1,232.81,0.0,Paid,1
621,2025-09-15 02:55:15,47,13,6,580.47,5.0,Paid,1
622,2025-09-15 02:57:40,163,4,2,611.47,20.0,Failed,1
623,2025-09-15 03:01:09,216,14,0,116.81,5.0,Failed,1
624,2025-09-15 03:02:09,241,3,3,431.14,15.0,Failed,1
625,2025-09-15 03:10:01,167,13,4,20.3,5.0,Failed,0
626,2025-09-15 03:19:28,299,1,3,456.76,15.0,Paid,1
627,2025-09-15 03:25:09,111,7,2,503.03,5.0,Paid,1
628,2025-09-15 03:32:54,54,5,3,334.2,0.0,Refunded,1
629,2025-09-15 03:38:55,49,5,4,380.66,10.0,Refunded,1
630,2025-09-15 03:39:47,181,1,1,269.15,15.0,Refunded,1
631,2025-09-15 03:45:59,29,15,2,75.91,5.0,Refunded,1
632,2025-09-15 04:09:39,66,17,1,322.76,5.0,Failed,1
633,2025-09-15 04:22:28,166,14,4,291.22,0.0,Paid,0
634,2025-09-15 04:23:54,188,14,3,62.93,5.0,Failed,0
635,2025-09-15 04:27:03,145,7,1,224.55,5.0,Refunded,0
636,2025-09-15 04:33:33,30,1,2,38.87,15.0,Failed,1
637,2025-09-15 04:49:42,152,2,2,415.24,5.0,Refunded,0
638,2025-09-15 04:51:17,94,7,2,524.49,20.0,Refunded,0
639,2025-09-15 04:53:03,232,11,2,539.44,10.0,Paid,0
640,2025-09-15 04:53:27,142,10,1,245.37,20.0,Paid,1
641,2025-09-15 04:53:57,130,13,3,460.35,0.0,Paid,0
642,2025-09-15 05:22:10,91,7,3,265.47,5.0,Failed,0
643,2025-09-15 05:22:17,183,18,0,640.7,15.0,Failed,0
644,2025-09-15 05:30:08,282,1,4,105.96,10.0,Paid,0
645,2025-09-15 05:36:06,86,16,5,463.49,15.0,Refunded,0
646,2025-09-15 05:36:32,145,11,5,200.91,15.0,Failed,0
647,2025-09-15 05:37:45,218,1,1,72.62,5.0,Refunded,0
648,2025-09-15 05:39:13,214,3,0,340.87,5.0,Paid,1
649,2025-09-15 05:44:01,189,1,1,677.45,0.0,Paid,0
650,2025-09-15 05:44:18,72,17,2,322.26,20.0,Paid,0
651,2025-09-15 05:55:18,171,12,0,398.38,0.0,Paid,1
652,2025-09-15 05:55:55,281,10,2,481.29,15.0,Refunded,1
653,2025-09-15 05:57:21,63,11,0,180.57,5.0,Paid,0
654,2025-09-15 06:02:24,76,14,1,582.02,20.0,Failed,0
655,2025-09-15 06:12:31,232,9,1,599.38,0.0,Failed,0
656,2025-09-15 06:19:52,259,9,2,307.41,0.0,Paid,0
657,2025-09-15 06:24:14,248,1,1,376.32,0.0,Paid,1
658,2025-09-15 06:39:30,208,11,3,432.78,15.0,Failed,0
659,2025-09-15 06:40:05,221,6,3,69.32,10.0,Failed,1
660,2025-09-15 06:40:48,197,5,2,258.31,15.0,Paid,0
661,2025-09-15 06:44:01,181,3,1,300.82,5.0,Failed,1
662,2025-09-15 06:44:49,82,8,3,459.44,10.0,Refunded,0
663,2025-09-15 06:47:22,159,4,2,316.42,5.0,Failed,1
664,2025-09-15 06:56:24,193,8,3,472.57,20.0,Paid,1
665,2025-09-15 07:04:53,245,3,1,722.79,5.0,Refunded,0
666,2025-09-15 07:06:06,134,4,3,560.64,0.0,Paid,1
667,2025-09-15 07:21:40,148,16,1,93.82,,Refunded,1
668,2025-09-15 07:21:55,13,15,3,370.3,0.0,Failed,0
669,2025-09-15 07:28:52,224,13,1,710.05,10.0,Refunded,1
670,2025-09-15 07:38:00,41,7,1,657.26,5.0,Refunded,1
671,2025-09-15 07:45:06,189,9,4,643.58,5.0,Paid,1
672,2025-09-15 07:51:57,164,16,0,447.94,0.0,Refunded,1
673,2025-09-15 07:54:49,191,15,2,93.02,10.0,Refunded,0
674,2025-09-15 07:56:23,143,4,1,373.47,20.0,Failed,0
675,2025-09-15 07:56:46,261,11,1,407.46,15.0,Refunded,0
676,2025-09-15 08:00:36,209,18,0,217.48,10.0,Paid,1
677,2025-09-15 08:03:58,179,7,4,24.75,20.0,Failed,1
678,2025-09-15 08:08:06,274,2,2,84.75,15.0,Failed,1
679,2025-09-15 08:10:20,139,4,3,512.52,20.0,Refunded,1
680,2025-09-15 08:30:26,235,11,2,149.31,20.0,Paid,0
681,2025-09-15 08:34:06,23,12,2,214.44,0.0,Paid,0
682,2025-09-15 08:36:13,243,7,2,377.29,20.0,Refunded,0
683,2025-09-15 08:36:58,15,2,4,454.11,5.0,Failed,1
684,2025-09-15 08:44:23,201,17,3,82.32,10.0,Failed,0
685,2025-09-15 09:03:43,76,6,0,582.02,20.0,Failed,0
686,2025-09-15 09:03:54,210,16,0,460.1,15.0,Refunded,0
687,2025-09-15 09:05:52,26,14,2,775.97,0.0,Failed,0
688,2025-09-15 09:08:34,108,2,3,572.62,0.0,Refunded,0
689,2025-09-15 09:12:07,116,16,2,574.11,10.0,Refunded,0
690,2025-09-15 09:12:36,60,4,1,607.85,15.0,Failed,1
691,2025-09-15 09:33:09,300,7,3,129.53,20.0,Failed,1
692,2025-09-15 09:35:01,36,3,4,620.07,0.0,Paid,1
693,2025-09-15 09:44:48,200,3,0,482.55,20.0,Refunded,0
694,2025-09-15 09:46:08,82,1,1,408.39,20.0,Refunded,0
695,2025-09-15 09:46:54,214,18,2,304.99,15.0,Paid,0
696,2025-09-15 09:49:45,124,15,1,296.03,15.0,Failed,0
697,2025-09-15 09:55:19,54,2,2,317.49,5.0,Paid,0
698,2025-09-15 10:06:53,32,18,1,664.7,0.0,Failed,0
699,2025-09-15 10:08:31,193,1,1,502.1,15.0,Paid,1
700,2025-09-15 10:08:38,94,16,3,655.61,0.0,Refunded,0
701,2025-09-15 10:09:17,108,2,1,486.73,15.0,Refunded,1
702,not_a_time,216,5,3,110.66,10.0,Paid,1
703,2025-09-15 10:15:18,277,2,2,379.11,15.0,Refunded,1
704,2025-09-15 10:20:21,163,11,1,649.69,15.0,Failed,1
705,2025-09-15 10:20:49,177,18,6,530.37,0.0,Paid,1
706,2025-09-15 10:32:24,149,7,3,525.55,15.0,Failed,0
707,2025-09-15 10:34:23,66,5,1,271.8,20.0,Refunded,1
708,2025-09-15 10:37:08,107,12,3,498.8,5.0,Failed,0
709,2025-09-15 10:49:38,94,13,0,622.83,5.0,Refunded,1
710,2025-09-15 10:50:34,284,17,3,319.87,0.0,Failed,1
711,2025-09-15 10:53:04,50,17,0,27.07,10.0,Failed,1
712,2025-09-15 11:01:13,71,18,2,693.3,10.0,Paid,0
713,2025-09-15 11:03:04,226,11,4,499.16,20.0,Paid,1
714,2025-09-15 11:06:32,300,14,3,145.72,10.0,Paid,0
715,2025-09-15 11:07:09,91,11,2,237.52,15.0,Refunded,0
716,2025-09-15 11:08:22,189,8,2,643.58,5.0,Failed,1
717,2025-09-15 11:09:56,140,8,4,451.64,20.0,Refunded,1
718,2025-09-15 11:12:34,114,3,3,622.94,20.0,Refunded,0
719,2025-09-15 11:24:24,133,11,2,632.81,10.0,Refunded,0
720,2025-09-15 11:27:23,14,14,1,142.58,15.0,Paid,0
721,2025-09-15 11:34:19,181,2,1,316.65,0.0,Failed,0
722,2025-09-15 11:40:29,69,16,3,398.85,5.0,Paid,1
723,2025-09-15 11:47:42,36,1,2,589.07,5.0,Paid,0
724,2025-09-15 11:52:58,285,4,0,724.29,0.0,Paid,0
725,2025-09-15 12:02:50,63,5,3,161.56,15.0,Refunded,1
726,2025-09-15 12:06:31,260,1,3,671.46,15.0,Refunded,0
727,2025-09-15 12:07:10,70,5,2,297.27,0.0,Paid,0
728,2025-09-15 12:20:29,18,8,2,772.85,0.0,Paid,1
729,2025-09-15 12:24:46,187,1,2,84.61,0.0,Failed,1
730,2025-09-15 12:25:48,175,8,0,275.35,10.0,Refunded,0
731,2025-09-15 12:26:00,46,2,0,99.26,,Paid,0
732,2025-09-15 12:26:57,65,5,7,14.72,5.0,Refunded,1
733,2025-09-15 12:37:32,64,14,1,656.23,0.0,Paid,1
734,2025-09-15 12:40:19,126,5,3,230.48,5.0,Paid,1
735,2025-09-15 12:42:41,269,11,2,613.1,10.0,Refunded,1
736,2025-09-15 12:44:13,288,5,4,691.27,0.0,Paid,1
737,2025-09-15 12:53:16,90,10,3,637.52,15.0,Failed,0
738,2025-09-15 13:29:17,61,13,3,518.3,20.0,Failed,0
739,2025-09-15 13:35:06,261,1,2,383.49,20.0,Paid,1
740,2025-09-15 13:35:48,54,8,2,267.36,20.0,Refunded,0
741,2025-09-15 13:38:17,84,10,1,263.42,0.0,Refunded,0
742,2025-09-15 13:46:54,276,10,5,336.74,20.0,Failed,0
743,2025-09-15 13:49:33,214,6,2,287.05,20.0,Failed,0
744,2025-09-15 13:52:33,262,14,1,659.8,15.0,Refunded,1
745,2025-09-15 14:03:32,299,14,1,429.9,20.0,Failed,1
746,2025-09-15 14:04:42,258,9,2,41.15,10.0,Failed,0
747,2025-09-15 14:19:00,29,4,1,67.92,15.0,Failed,0
748,not_a_time,7,5,4,667.63,0.0,Refunded,1
749,2025-09-15 14:22:06,233,12,2,770.12,0.0,Refunded,0
750,2025-09-15 15:11:41,65,15,2,14.72,5.0,Paid,0
751,2025-09-15 15:22:43,87,5,3,352.37,15.0,Failed,1
752,2025-09-15 15:40:43,45,3,0,675.35,5.0,Refunded,1
753,2025-09-15 15:49:16,174,14,4,486.13,5.0,Paid,1
754,2025-09-15 15:53:27,103,13,3,415.72,15.0,Failed,0
755,2025-09-15 15:55:43,243,2,1,424.45,10.0,Refunded,0
756,2025-09-15 16:02:15,138,13,3,413.96,0.0,Refunded,0
757,2025-09-15 16:04:34,261,7,3,383.49,20.0,Paid,1
758,2025-09-15 16:21:30,111,15,4,423.61,20.0,Refunded,0
759,2025-09-15 16:27:01,115,9,0,571.78,20.0,Paid,0
760,2025-09-15 16:37:00,94,16,1,590.05,10.0,Paid,1
761,2025-09-15 16:41:24,160,11,1,106.87,20.0,Paid,1
762,2025-09-15 16:49:45,295,17,0,105.6,5.0,Refunded,0
763,2025-09-15 16:56:42,246,13,4,369.97,0.0,Refunded,0
764,2025-09-15 16:59:36,228,13,3,97.85,0.0,Failed,0
765,2025-09-15 17:00:43,100,10,3,568.64,20.0,Paid,1
766,2025-09-15 17:12:27,143,7,5,420.16,10.0,Refunded,0
767,2025-09-15 17:12:39,160,9,5,133.59,0.0,Paid,1
768,2025-09-15 17:13:42,179,5,1,29.39,5.0,Paid,0
769,2025-09-15 17:14:26,158,16,2,536.34,20.0,Failed,0
770,2025-09-15 17:15:41,75,18,3,50.67,0.0,Failed,1
771,2025-09-15 17:24:24,175,4,2,305.94,0.0,Paid,1
772,2025-09-15 17:28:46,253,6,2,550.94,0.0,Failed,0
773,2025-09-15 17:29:44,169,1,1,548.65,20.0,Refunded,1
774,2025-09-15 17:31:23,179,4,2,24.75,20.0,Paid,1
775,2025-09-15 17:37:02,143,12,3,396.81,15.0,Refunded,1
776,2025-09-15 17:38:36,230,9,1,51.76,5.0,Refunded,0
777,2025-09-15 17:47:18,272,14,5,162.04,15.0,Refunded,1
778,2025-09-15 17:55:47,253,14,3,440.75,20.0,Paid,0
779,2025-09-15 17:58:16,106,3,1,354.8,20.0,Paid,1
780,2025-09-15 18:06:15,171,12,2,318.7,20.0,Refunded,0
781,2025-09-15 18:26:28,184,5,3,615.47,20.0,Failed,0
782,2025-09-15 18:26:41,198,7,2,265.27,5.0,Refunded,1
783,2025-09-15 18:35:11,23,7,2,171.55,20.0,Paid,0
784,2025-09-15 18:53:28,235,16,4,177.31,5.0,Failed,1
785,2025-09-15 18:55:01,223,15,1,554.29,15.0,Refunded,0
786,2025-09-15 19:00:11,283,7,1,243.92,15.0,Refunded,0
787,2025-09-15 19:01:05,195,18,3,542.69,10.0,Paid,1
788,2025-09-15 19:04:25,261,17,0,479.36,0.0,Failed,0
789,2025-09-15 19:12:04,82,9,2,484.97,5.0,Failed,0
790,2025-09-15 19:17:36,74,18,3,442.4,10.0,Paid,0
791,2025-09-15 19:17:39,95,9,1,364.16,15.0,Refunded,1
792,2025-09-15 19:50:52,289,4,1,100.95,20.0,Failed,0
793,2025-09-15 19:52:09,179,6,5,27.85,10.0,Paid,0
